label_index	winner_index	loser_index	evaluator_index
8913	41	72	23
8914	41	72	23
8915	41	72	122
8916	41	72	147
8917	41	72	149
8918	41	72	55
8919	41	72	139
8920	41	72	14
8921	41	72	105
8922	41	72	151
8923	41	72	145
8924	41	72	15
8925	41	72	124
8926	6	72	23
8927	6	72	51
8928	6	72	135
8929	6	72	135
8930	6	72	31
8931	6	72	31
8932	6	72	45
8933	6	72	105
8934	6	72	53
8935	6	72	151
8936	6	72	62
8937	6	72	101
8938	6	72	15
8939	6	72	77
8940	2	72	51
8941	2	72	12
8942	2	72	122
8943	2	72	78
8944	2	72	128
8945	2	72	55
8946	2	72	55
8947	2	72	55
8948	2	72	45
8949	2	72	110
8950	2	72	110
8951	2	72	49
8952	2	72	101
8953	2	72	8
8954	2	72	129
8955	2	72	56
8956	2	72	163
8957	28	72	135
8958	28	72	12
8959	28	72	122
8960	28	72	76
8961	28	72	165
8962	28	72	165
8963	28	72	139
8964	28	72	91
8965	28	72	53
8966	28	72	151
8967	28	72	79
8968	28	72	94
8969	28	72	77
8970	28	72	109
8971	20	76	131
8972	20	76	122
8973	20	76	156
8974	20	76	125
8975	20	76	161
8976	20	76	152
8977	20	76	139
8978	20	76	99
8979	20	76	155
8980	20	76	110
8981	20	76	3
8982	20	76	84
8983	20	76	75
8984	20	76	106
8985	20	76	108
8986	20	76	77
8987	20	76	109
8988	20	76	109
8989	67	76	23
8990	67	76	135
8991	67	76	122
8992	67	76	113
8993	67	76	80
8994	67	76	165
8995	67	76	102
8996	67	76	91
8997	67	76	130
8998	67	76	155
8999	67	76	87
9000	67	76	16
9001	67	76	34
9002	67	76	84
9003	67	76	8
9004	67	76	48
9005	34	76	156
9006	34	76	149
9007	34	76	149
9008	34	76	21
9009	34	76	80
9010	34	76	31
9011	34	76	55
9012	34	76	91
9013	34	76	43
9014	34	76	3
9015	34	76	65
9016	34	76	15
9017	34	76	108
9018	34	76	124
9019	64	76	135
9020	64	76	125
9021	64	76	125
9022	64	76	161
9023	64	76	161
9024	64	76	45
9025	64	76	91
9026	64	76	155
9027	64	76	110
9028	64	76	170
9029	52	76	147
9030	52	76	13
9031	52	76	112
9032	16	76	76
9033	16	76	76
9034	16	76	31
9035	16	76	31
9036	16	76	55
9037	16	76	99
9038	16	76	91
9039	16	76	75
9040	16	76	74
9041	16	76	94
9042	16	76	85
9043	16	76	119
9044	16	76	90
9045	16	76	124
9046	12	76	76
9047	12	76	45
9048	12	76	45
9049	12	76	45
9050	12	76	105
9051	12	76	49
9052	12	76	60
9053	12	76	75
9054	12	76	48
9055	12	76	64
9056	12	76	163
9057	26	76	51
9058	26	76	76
9059	26	76	88
9060	26	76	99
9061	26	76	121
9062	26	76	105
9063	26	76	105
9064	26	76	145
9065	26	76	79
9066	26	76	75
9067	26	76	74
9068	26	76	101
9069	26	76	71
9070	26	76	40
9071	26	76	40
9072	26	76	64
9073	26	76	138
9074	26	76	163
9075	26	76	77
9076	43	76	131
9077	43	76	122
9078	43	76	76
9079	43	76	55
9080	43	76	55
9081	43	76	45
9082	43	76	43
9083	43	76	107
9084	43	76	107
9085	43	76	170
9086	43	76	30
9087	43	76	65
9088	43	76	93
9089	43	76	40
9090	43	76	163
9091	74	76	122
9092	74	76	95
9093	74	76	113
9094	74	76	149
9095	74	76	76
9096	74	76	76
9097	74	76	125
9098	74	76	161
9099	74	76	139
9100	74	76	45
9101	74	76	130
9102	74	76	74
9103	74	76	159
9104	74	76	5
9105	74	76	108
9106	74	76	114
9107	74	76	25
9108	74	76	109
9109	32	76	88
9110	32	76	161
9111	32	76	161
9112	32	76	165
9113	32	76	139
9114	32	76	143
9115	32	76	151
9116	32	76	34
9117	32	76	145
9118	32	76	145
9119	32	76	101
9120	32	76	40
9121	32	76	150
9122	32	76	163
9123	66	76	51
9124	66	76	78
9125	66	76	149
9126	66	76	76
9127	66	76	13
9128	66	76	80
9129	66	76	31
9130	66	76	99
9131	66	76	99
9132	66	76	91
9133	66	76	43
9134	66	76	101
9135	66	76	108
9136	66	76	124
9137	66	76	2
9138	35	76	131
9139	35	76	125
9140	35	76	161
9141	35	76	161
9142	35	76	161
9143	35	76	45
9144	35	76	107
9145	35	76	42
9146	35	76	64
9147	35	76	90
9148	5	76	131
9149	5	76	131
9150	5	76	12
9151	5	76	149
9152	5	76	13
9153	5	76	13
9154	5	76	161
9155	5	76	161
9156	5	76	165
9157	5	76	31
9158	5	76	107
9159	5	76	34
9160	5	76	75
9161	5	76	146
9162	5	76	2
9163	45	76	51
9164	45	76	149
9165	45	76	89
9166	45	76	88
9167	45	76	161
9168	45	76	91
9169	45	76	43
9170	45	76	121
9171	45	76	105
9172	45	76	110
9173	45	76	112
9174	45	76	101
9175	45	76	64
9176	45	76	133
9177	45	76	124
9178	45	76	163
9179	11	76	23
9180	11	76	23
9181	11	76	95
9182	11	76	78
9183	11	76	88
9184	11	76	161
9185	11	76	165
9186	11	76	45
9187	11	76	99
9188	11	76	155
9189	11	76	87
9190	11	76	105
9191	11	76	34
9192	11	76	4
9193	11	76	48
9194	11	76	108
9195	11	76	64
9196	11	76	25
9197	18	76	51
9198	18	76	51
9199	18	76	156
9200	18	76	80
9201	18	76	161
9202	18	76	31
9203	18	76	55
9204	18	76	45
9205	18	76	99
9206	18	76	130
9207	18	76	105
9208	18	76	34
9209	18	76	101
9210	18	76	158
9211	18	76	90
9212	18	76	90
9213	18	76	163
9214	18	76	163
9215	46	76	23
9216	46	76	122
9217	46	76	149
9218	46	76	76
9219	46	76	76
9220	46	76	31
9221	46	76	139
9222	46	76	91
9223	46	76	130
9224	46	76	121
9225	46	76	105
9226	46	76	170
9227	46	76	42
9228	46	76	79
9229	46	76	85
9230	46	76	15
9231	46	76	25
9232	46	76	25
9233	49	76	131
9234	49	76	161
9235	49	76	45
9236	49	76	45
9237	49	76	105
9238	49	76	107
9239	49	76	34
9240	49	76	34
9241	49	76	75
9242	49	76	108
9243	49	76	40
9244	49	76	40
9245	49	76	40
9246	49	76	0
9247	49	76	2
9248	36	76	78
9249	36	76	15
9250	36	76	37
9251	25	76	122
9252	25	76	149
9253	25	76	89
9254	25	76	31
9255	25	76	99
9256	25	76	130
9257	25	76	155
9258	25	76	17
9259	25	76	107
9260	25	76	107
9261	25	76	34
9262	25	76	3
9263	25	76	145
9264	25	76	94
9265	25	76	48
9266	25	76	15
9267	25	76	163
9268	59	76	95
9269	59	76	80
9270	59	76	88
9271	59	76	14
9272	59	76	130
9273	59	76	107
9274	59	76	107
9275	59	76	170
9276	59	76	112
9277	59	76	124
9278	59	76	138
9279	59	76	138
9280	59	76	25
9281	59	76	25
9282	27	76	23
9283	27	76	151
9284	27	76	56
9285	21	76	113
9286	21	76	13
9287	21	76	88
9288	21	76	60
9289	21	76	60
9290	21	76	48
9291	38	76	23
9292	38	76	125
9293	38	76	13
9294	38	76	45
9295	38	76	91
9296	38	76	121
9297	38	76	112
9298	38	76	101
9299	38	76	37
9300	38	76	124
9301	38	76	124
9302	38	76	163
9303	56	76	135
9304	56	76	122
9305	56	76	76
9306	56	76	13
9307	56	76	88
9308	56	76	165
9309	56	76	165
9310	56	76	55
9311	56	76	139
9312	56	76	45
9313	56	76	105
9314	56	76	169
9315	56	76	170
9316	56	76	75
9317	56	76	109
9318	71	76	153
9319	71	76	161
9320	71	76	31
9321	71	76	100
9322	71	76	105
9323	71	76	48
9324	71	76	108
9325	71	76	108
9326	71	76	64
9327	71	76	70
9328	71	76	163
9329	71	76	163
9330	71	76	109
9331	71	76	115
9332	53	76	122
9333	53	76	78
9334	53	76	149
9335	53	76	13
9336	53	76	13
9337	53	76	161
9338	53	76	165
9339	53	76	45
9340	53	76	99
9341	53	76	170
9342	53	76	34
9343	53	76	74
9344	53	76	48
9345	53	76	108
9346	53	76	90
9347	39	76	78
9348	39	76	149
9349	39	76	88
9350	39	76	165
9351	39	76	45
9352	39	76	99
9353	39	76	105
9354	39	76	105
9355	39	76	151
9356	39	76	94
9357	39	76	39
9358	39	76	48
9359	39	76	108
9360	39	76	114
9361	39	76	163
9362	79	76	131
9363	79	76	122
9364	79	76	125
9365	79	76	99
9366	79	76	155
9367	79	76	105
9368	79	76	110
9369	79	76	151
9370	79	76	170
9371	79	76	170
9372	79	76	60
9373	79	76	75
9374	79	76	94
9375	79	76	108
9376	79	76	109
9377	79	76	72
9378	60	76	131
9379	60	76	23
9380	60	76	23
9381	60	76	156
9382	60	76	45
9383	60	76	42
9384	60	76	145
9385	60	76	74
9386	60	76	101
9387	60	76	94
9388	48	76	131
9389	48	76	23
9390	48	76	12
9391	48	76	122
9392	48	76	31
9393	48	76	55
9394	48	76	92
9395	48	76	105
9396	48	76	170
9397	48	76	170
9398	48	76	75
9399	48	76	94
9400	48	76	10
9401	48	76	109
9402	75	76	122
9403	75	76	122
9404	75	76	149
9405	75	76	13
9406	75	76	165
9407	75	76	45
9408	75	76	99
9409	75	76	91
9410	75	76	43
9411	75	76	105
9412	75	76	107
9413	75	76	107
9414	75	76	94
9415	75	76	108
9416	75	76	109
9417	29	76	113
9418	29	76	161
9419	29	76	55
9420	29	76	45
9421	29	76	45
9422	29	76	121
9423	29	76	121
9424	29	76	170
9425	29	76	140
9426	29	76	108
9427	29	76	109
9428	29	76	109
9429	37	76	131
9430	37	76	51
9431	37	76	78
9432	37	76	149
9433	37	76	125
9434	37	76	125
9435	37	76	13
9436	37	76	13
9437	37	76	28
9438	37	76	55
9439	37	76	105
9440	37	76	110
9441	37	76	110
9442	37	76	101
9443	37	76	108
9444	37	76	81
9445	61	76	131
9446	61	76	122
9447	61	76	149
9448	61	76	88
9449	61	76	31
9450	61	76	31
9451	61	76	139
9452	61	76	34
9453	61	76	75
9454	61	76	74
9455	61	76	74
9456	61	76	158
9457	61	76	158
9458	61	76	93
9459	61	76	163
9460	61	76	163
9461	73	76	113
9462	73	76	149
9463	73	76	125
9464	73	76	13
9465	73	76	161
9466	73	76	165
9467	73	76	1
9468	73	76	110
9469	73	76	164
9470	73	76	75
9471	73	76	74
9472	73	76	37
9473	73	76	124
9474	77	76	23
9475	77	76	95
9476	77	76	156
9477	77	76	113
9478	77	76	78
9479	77	76	165
9480	77	76	99
9481	77	76	84
9482	77	76	75
9483	77	76	103
9484	77	76	65
9485	77	76	40
9486	77	76	64
9487	77	76	109
9488	14	76	23
9489	14	76	135
9490	14	76	156
9491	14	76	156
9492	14	76	76
9493	14	76	13
9494	14	76	14
9495	14	76	91
9496	14	76	92
9497	14	76	34
9498	14	76	3
9499	14	76	145
9500	14	76	74
9501	14	76	74
9502	14	76	90
9503	14	76	25
9504	1	76	51
9505	1	76	165
9506	1	76	55
9507	1	76	55
9508	1	76	99
9509	1	76	121
9510	1	76	155
9511	1	76	105
9512	1	76	105
9513	1	76	74
9514	1	76	101
9515	1	76	24
9516	1	76	93
9517	1	76	40
9518	1	76	138
9519	1	76	163
9520	4	76	23
9521	4	76	76
9522	4	76	125
9523	4	76	125
9524	4	76	13
9525	4	76	161
9526	4	76	165
9527	4	76	105
9528	4	76	107
9529	4	76	170
9530	4	76	44
9531	4	76	15
9532	4	76	15
9533	4	76	108
9534	4	76	18
9535	22	76	135
9536	22	76	113
9537	22	76	147
9538	22	76	99
9539	22	76	151
9540	22	76	34
9541	22	76	112
9542	22	76	94
9543	22	76	119
9544	22	76	90
9545	13	76	58
9546	13	76	95
9547	13	76	149
9548	13	76	13
9549	13	76	80
9550	13	76	55
9551	13	76	55
9552	13	76	99
9553	13	76	121
9554	13	76	79
9555	13	76	101
9556	13	76	15
9557	13	76	37
9558	51	76	51
9559	51	76	95
9560	51	76	147
9561	51	76	99
9562	51	76	99
9563	51	76	6
9564	51	76	121
9565	51	76	1
9566	51	76	101
9567	51	76	85
9568	51	76	15
9569	51	76	32
9570	51	76	72
9571	9	76	122
9572	9	76	113
9573	9	76	84
9574	9	76	101
9575	9	76	101
9576	9	76	4
9577	9	76	93
9578	9	76	37
9579	9	76	90
9580	68	76	156
9581	68	76	125
9582	68	76	1
9583	68	76	110
9584	68	76	110
9585	68	76	170
9586	68	76	170
9587	68	76	84
9588	68	76	74
9589	68	76	44
9590	68	76	83
9591	68	76	15
9592	68	76	37
9593	68	76	37
9594	68	76	90
9595	68	76	124
9596	68	76	115
9597	17	76	149
9598	17	76	125
9599	17	76	161
9600	17	76	161
9601	17	76	139
9602	17	76	139
9603	17	76	99
9604	17	76	60
9605	17	76	75
9606	17	76	101
9607	17	76	48
9608	50	76	131
9609	50	76	131
9610	50	76	135
9611	50	76	95
9612	50	76	31
9613	50	76	55
9614	50	76	99
9615	50	76	86
9616	50	76	107
9617	50	76	101
9618	50	76	93
9619	50	76	15
9620	50	76	124
9621	50	76	57
9622	50	76	50
9623	15	76	122
9624	15	76	58
9625	15	76	156
9626	15	76	55
9627	15	76	99
9628	15	76	91
9629	15	76	107
9630	15	76	3
9631	15	76	112
9632	15	76	94
9633	15	76	158
9634	15	76	15
9635	15	76	15
9636	15	76	64
9637	15	76	64
9638	15	76	163
9639	15	76	163
9640	40	76	76
9641	40	76	125
9642	40	76	88
9643	40	76	139
9644	40	76	91
9645	40	76	43
9646	40	76	151
9647	40	76	34
9648	40	76	134
9649	40	76	108
9650	40	76	64
9651	40	76	37
9652	40	76	163
9653	47	76	131
9654	47	76	161
9655	47	76	55
9656	47	76	14
9657	47	76	91
9658	47	76	43
9659	47	76	26
9660	47	76	105
9661	47	76	15
9662	47	76	64
9663	47	76	118
9664	31	76	55
9665	31	76	55
9666	31	76	107
9667	31	76	103
9668	70	76	135
9669	70	76	135
9670	70	76	122
9671	70	76	156
9672	70	76	113
9673	70	76	149
9674	70	76	139
9675	70	76	91
9676	70	76	43
9677	70	76	49
9678	70	76	85
9679	70	76	85
9680	70	76	90
9681	70	76	109
9682	70	76	109
9683	8	76	23
9684	8	76	78
9685	8	76	88
9686	8	76	121
9687	8	76	34
9688	8	76	145
9689	8	76	48
9690	8	76	109
9691	44	76	12
9692	44	76	122
9693	44	76	156
9694	44	76	149
9695	44	76	161
9696	44	76	45
9697	44	76	43
9698	44	76	110
9699	44	76	145
9700	44	76	138
9701	44	76	77
9702	44	76	126
9703	54	76	149
9704	54	76	157
9705	54	76	31
9706	54	76	139
9707	54	76	123
9708	54	76	91
9709	54	76	43
9710	54	76	155
9711	54	76	53
9712	54	76	1
9713	54	76	60
9714	54	76	134
9715	54	76	36
9716	54	76	48
9717	54	76	138
9718	54	76	163
9719	54	76	163
9720	23	76	51
9721	23	76	58
9722	23	76	95
9723	23	76	125
9724	23	76	88
9725	23	76	88
9726	23	76	161
9727	23	76	107
9728	23	76	34
9729	23	76	145
9730	23	76	112
9731	23	76	94
9732	23	76	94
9733	23	76	85
9734	23	76	65
9735	23	76	160
9736	23	76	90
9737	23	76	41
9738	24	76	131
9739	24	76	23
9740	24	76	12
9741	24	76	122
9742	24	76	122
9743	24	76	113
9744	24	76	76
9745	24	76	38
9746	24	76	9
9747	24	76	14
9748	24	76	151
9749	24	76	84
9750	24	76	60
9751	24	76	158
9752	24	76	93
9753	24	76	90
9754	24	76	90
9755	24	76	124
9756	57	76	131
9757	57	76	51
9758	57	76	51
9759	57	76	12
9760	57	76	165
9761	57	76	45
9762	57	76	105
9763	57	76	19
9764	57	76	74
9765	57	76	65
9766	57	76	158
9767	57	76	48
9768	57	76	15
9769	57	76	108
9770	57	76	40
9771	30	76	78
9772	30	76	82
9773	30	76	13
9774	30	76	165
9775	30	76	99
9776	30	76	158
9777	30	76	158
9778	7	76	120
9779	7	76	139
9780	7	76	90
9781	7	76	163
9782	7	76	163
9783	58	76	23
9784	58	76	95
9785	58	76	156
9786	58	76	128
9787	58	76	125
9788	58	76	82
9789	58	76	31
9790	58	76	31
9791	58	76	55
9792	58	76	45
9793	58	76	43
9794	58	76	155
9795	58	76	49
9796	58	76	101
9797	58	76	56
9798	58	76	158
9799	58	76	108
9800	33	76	23
9801	33	76	23
9802	33	76	51
9803	33	76	51
9804	33	76	58
9805	33	76	156
9806	33	76	113
9807	33	76	149
9808	33	76	161
9809	33	76	31
9810	33	76	26
9811	33	76	151
9812	33	76	151
9813	33	76	94
9814	33	76	85
9815	33	76	124
9816	33	76	115
9817	65	76	131
9818	65	76	122
9819	65	76	58
9820	65	76	156
9821	65	76	149
9822	65	76	76
9823	65	76	161
9824	65	76	31
9825	65	76	14
9826	65	76	121
9827	65	76	105
9828	65	76	110
9829	65	76	34
9830	65	76	145
9831	65	76	101
9832	65	76	15
9833	65	76	25
9834	65	76	72
9835	0	76	78
9836	0	76	125
9837	0	76	13
9838	0	76	31
9839	0	76	91
9840	0	76	121
9841	0	76	121
9842	0	76	86
9843	0	76	151
9844	0	76	74
9845	0	76	85
9846	0	76	85
9847	0	76	15
9848	0	76	15
9849	0	76	64
9850	0	76	37
9851	0	76	90
9852	3	76	147
9853	3	76	125
9854	3	76	165
9855	3	76	165
9856	3	76	45
9857	3	76	99
9858	3	76	99
9859	3	76	79
9860	3	76	108
9861	3	76	104
9862	62	76	76
9863	62	76	66
9864	62	76	55
9865	62	76	121
9866	62	76	151
9867	62	76	34
9868	62	76	112
9869	62	76	101
9870	62	76	94
9871	62	76	94
9872	62	76	94
9873	62	76	85
9874	62	76	103
9875	62	76	15
9876	62	76	108
9877	62	76	163
9878	69	76	88
9879	69	76	161
9880	69	76	91
9881	69	76	121
9882	69	76	34
9883	69	76	145
9884	69	76	112
9885	69	76	85
9886	69	76	37
9887	69	76	25
9888	69	76	57
9889	78	76	51
9890	78	76	95
9891	78	76	95
9892	78	76	125
9893	78	76	13
9894	78	76	55
9895	78	76	139
9896	78	76	99
9897	78	76	155
9898	78	76	107
9899	78	76	170
9900	78	76	34
9901	78	76	75
9902	78	76	101
9903	78	76	0
9904	78	76	90
9905	78	76	25
9906	10	76	78
9907	10	76	69
9908	10	76	9
9909	10	76	125
9910	10	76	125
9911	10	76	13
9912	10	76	105
9913	10	76	34
9914	10	76	145
9915	10	76	75
9916	10	76	75
9917	10	76	27
9918	10	76	48
9919	10	76	108
9920	10	76	138
9921	10	76	109
9922	72	76	99
9923	72	76	42
9924	72	76	79
9925	72	76	108
9926	72	76	25
9927	19	76	51
9928	19	76	122
9929	19	76	76
9930	19	76	88
9931	19	76	161
9932	19	76	161
9933	19	76	161
9934	19	76	161
9935	19	76	105
9936	19	76	170
9937	19	76	145
9938	19	76	112
9939	19	76	119
9940	19	76	48
9941	19	76	138
9942	19	76	163
9943	63	76	122
9944	63	76	156
9945	63	76	156
9946	63	76	149
9947	63	76	125
9948	63	76	121
9949	63	76	121
9950	63	76	170
9951	63	76	34
9952	63	76	145
9953	63	76	79
9954	63	76	103
9955	63	76	64
9956	63	76	20
9957	63	76	90
9958	63	76	77
9959	63	76	126
9960	63	76	109
9961	55	76	156
9962	55	76	113
9963	55	76	138
9964	42	76	23
9965	42	76	23
9966	42	76	88
9967	42	76	99
9968	42	76	68
9969	42	76	93
9970	42	76	37
9971	41	76	51
9972	41	76	89
9973	41	76	125
9974	41	76	45
9975	41	76	91
9976	41	76	91
9977	41	76	30
9978	41	76	75
9979	41	76	15
9980	41	76	109
9981	6	76	23
9982	6	76	58
9983	6	76	95
9984	6	76	76
9985	6	76	125
9986	6	76	130
9987	6	76	26
9988	6	76	105
9989	6	76	105
9990	6	76	94
9991	6	76	85
9992	6	76	158
9993	6	76	93
9994	6	76	15
9995	6	76	15
9996	6	76	37
9997	6	76	124
9998	2	76	131
9999	2	76	122
10000	2	76	149
10001	2	76	144
10002	2	76	165
10003	2	76	165
10004	2	76	43
10005	2	76	155
10006	2	76	105
10007	2	76	107
10008	2	76	170
10009	2	76	85
10010	2	76	65
10011	2	76	56
10012	2	76	64
10013	2	76	138
10014	2	76	25
10015	28	76	125
10016	28	76	161
10017	28	76	139
10018	28	76	45
10019	28	76	130
10020	28	76	52
10021	28	76	155
10022	28	76	34
10023	28	76	145
10024	28	76	75
10025	28	76	15
10026	28	76	108
10027	28	76	37
10028	20	13	131
10029	20	13	51
10030	20	13	156
10031	20	13	45
10032	20	13	99
10033	20	13	99
10034	20	13	43
10035	20	13	143
10036	20	13	143
10037	20	13	107
10038	20	13	75
10039	20	13	158
10040	20	13	158
10041	20	13	93
10042	20	13	15
10043	20	13	32
10044	20	13	40
10045	20	13	40
10046	67	13	45
10047	67	13	99
10048	67	13	5
10049	67	13	93
10050	67	13	15
10051	67	13	15
10052	67	13	124
10053	67	13	124
10054	34	13	122
10055	34	13	156
10056	34	13	149
10057	34	13	88
10058	34	13	31
10059	34	13	55
10060	34	13	14
10061	34	13	105
10062	34	13	145
10063	34	13	15
10064	34	13	15
10065	34	13	64
10066	64	13	135
10067	64	13	156
10068	64	13	88
10069	64	13	99
10070	64	13	107
10071	64	13	48
10072	16	13	122
10073	16	13	78
10074	16	13	149
10075	16	13	76
10076	16	13	91
10077	16	13	91
10078	16	13	26
10079	16	13	170
10080	16	13	96
10081	16	13	64
10082	16	13	37
10083	16	13	124
10084	16	13	25
10085	12	13	147
10086	12	13	99
10087	12	13	107
10088	12	13	117
10089	12	13	34
10090	12	13	65
10091	12	13	124
10092	26	13	23
10093	26	13	135
10094	26	13	12
10095	26	13	147
10096	26	13	76
10097	26	13	125
10098	26	13	88
10099	26	13	110
10100	26	13	169
10101	26	13	170
10102	26	13	112
10103	26	13	94
10104	26	13	93
10105	26	13	163
10106	26	13	25
10107	43	13	131
10108	43	13	23
10109	43	13	23
10110	43	13	122
10111	43	13	122
10112	43	13	58
10113	43	13	161
10114	43	13	161
10115	43	13	165
10116	43	13	31
10117	43	13	110
10118	43	13	151
10119	43	13	107
10120	43	13	170
10121	43	13	108
10122	43	13	108
10123	43	13	40
10124	43	13	64
10125	43	13	124
10126	74	13	51
10127	74	13	58
10128	74	13	156
10129	74	13	31
10130	74	13	55
10131	74	13	55
10132	74	13	139
10133	74	13	139
10134	74	13	91
10135	74	13	105
10136	74	13	105
10137	74	13	107
10138	74	13	107
10139	74	13	74
10140	74	13	85
10141	74	13	93
10142	74	13	15
10143	74	13	108
10144	74	13	40
10145	32	13	131
10146	32	13	122
10147	32	13	165
10148	32	13	55
10149	32	13	139
10150	32	13	139
10151	32	13	151
10152	32	13	107
10153	32	13	107
10154	32	13	170
10155	32	13	84
10156	32	13	101
10157	32	13	101
10158	32	13	93
10159	32	13	108
10160	32	13	108
10161	32	13	40
10162	66	13	113
10163	66	13	76
10164	66	13	105
10165	66	13	107
10166	66	13	85
10167	66	13	162
10168	66	13	93
10169	66	13	48
10170	66	13	108
10171	66	13	108
10172	66	13	64
10173	66	13	163
10174	35	13	113
10175	35	13	80
10176	35	13	161
10177	35	13	139
10178	35	13	99
10179	35	13	169
10180	5	13	131
10181	5	13	131
10182	5	13	78
10183	5	13	80
10184	5	13	99
10185	5	13	75
10186	5	13	112
10187	5	13	15
10188	45	13	51
10189	45	13	58
10190	45	13	113
10191	45	13	80
10192	45	13	88
10193	45	13	88
10194	45	13	88
10195	45	13	161
10196	45	13	121
10197	45	13	34
10198	45	13	112
10199	45	13	101
10200	45	13	37
10201	11	13	78
10202	11	13	66
10203	11	13	80
10204	11	13	31
10205	11	13	43
10206	11	13	112
10207	11	13	112
10208	11	13	101
10209	11	13	108
10210	11	13	104
10211	18	13	122
10212	18	13	95
10213	18	13	149
10214	18	13	76
10215	18	13	128
10216	18	13	139
10217	18	13	45
10218	18	13	110
10219	18	13	107
10220	18	13	34
10221	18	13	34
10222	18	13	94
10223	18	13	37
10224	18	13	124
10225	18	13	124
10226	18	13	124
10227	18	13	124
10228	18	13	109
10229	46	13	125
10230	46	13	139
10231	46	13	99
10232	46	13	107
10233	46	13	170
10234	46	13	145
10235	46	13	84
10236	46	13	112
10237	46	13	94
10238	46	13	85
10239	46	13	15
10240	46	13	64
10241	46	13	25
10242	46	13	25
10243	46	13	77
10244	49	13	131
10245	49	13	147
10246	49	13	125
10247	49	13	45
10248	49	13	99
10249	49	13	91
10250	49	13	151
10251	49	13	84
10252	49	13	74
10253	49	13	85
10254	49	13	64
10255	49	13	138
10256	49	13	163
10257	49	13	109
10258	49	13	109
10259	36	13	88
10260	36	13	84
10261	36	13	15
10262	25	13	23
10263	25	13	122
10264	25	13	13
10265	25	13	13
10266	25	13	165
10267	25	13	99
10268	25	13	151
10269	25	13	170
10270	25	13	74
10271	25	13	48
10272	25	13	15
10273	25	13	90
10274	25	13	124
10275	25	13	138
10276	25	13	109
10277	25	13	72
10278	59	13	135
10279	59	13	122
10280	59	13	76
10281	59	13	88
10282	59	13	161
10283	59	13	45
10284	59	13	110
10285	59	13	170
10286	59	13	101
10287	59	13	158
10288	59	13	158
10289	59	13	64
10290	59	13	77
10291	27	13	131
10292	27	13	13
10293	27	13	91
10294	27	13	60
10295	21	13	131
10296	21	13	107
10297	38	13	78
10298	38	13	149
10299	38	13	144
10300	38	13	139
10301	38	13	34
10302	38	13	84
10303	38	13	60
10304	38	13	112
10305	38	13	101
10306	38	13	93
10307	38	13	48
10308	38	13	106
10309	56	13	135
10310	56	13	147
10311	56	13	53
10312	56	13	107
10313	56	13	107
10314	56	13	75
10315	56	13	112
10316	56	13	37
10317	56	13	90
10318	71	13	58
10319	71	13	156
10320	71	13	105
10321	71	13	105
10322	71	13	29
10323	71	13	163
10324	71	13	57
10325	53	13	131
10326	53	13	122
10327	53	13	149
10328	53	13	76
10329	53	13	80
10330	53	13	45
10331	53	13	110
10332	53	13	151
10333	53	13	170
10334	53	13	8
10335	53	13	158
10336	53	13	93
10337	53	13	163
10338	39	13	149
10339	39	13	55
10340	39	13	91
10341	39	13	145
10342	39	13	94
10343	39	13	158
10344	39	13	36
10345	39	13	142
10346	39	13	93
10347	39	13	15
10348	39	13	15
10349	39	13	15
10350	39	13	108
10351	39	13	40
10352	79	13	58
10353	79	13	9
10354	79	13	165
10355	79	13	45
10356	79	13	99
10357	79	13	110
10358	79	13	16
10359	79	13	34
10360	79	13	145
10361	79	13	75
10362	79	13	101
10363	79	13	64
10364	60	13	149
10365	60	13	153
10366	60	13	161
10367	60	13	45
10368	60	13	60
10369	60	13	75
10370	60	13	74
10371	60	13	90
10372	48	13	51
10373	48	13	122
10374	48	13	76
10375	48	13	76
10376	48	13	76
10377	48	13	127
10378	48	13	31
10379	48	13	99
10380	48	13	151
10381	48	13	170
10382	48	13	85
10383	48	13	163
10384	48	13	109
10385	75	13	131
10386	75	13	51
10387	75	13	12
10388	75	13	78
10389	75	13	13
10390	75	13	165
10391	75	13	139
10392	75	13	43
10393	75	13	110
10394	75	13	107
10395	75	13	75
10396	75	13	159
10397	75	13	108
10398	75	13	163
10399	29	13	166
10400	29	13	165
10401	29	13	55
10402	29	13	45
10403	29	13	99
10404	29	13	87
10405	29	13	112
10406	29	13	146
10407	37	13	23
10408	37	13	31
10409	37	13	31
10410	37	13	45
10411	37	13	45
10412	37	13	123
10413	37	13	145
10414	37	13	84
10415	37	13	74
10416	37	13	163
10417	37	13	118
10418	61	13	131
10419	61	13	122
10420	61	13	149
10421	61	13	13
10422	61	13	88
10423	61	13	161
10424	61	13	165
10425	61	13	99
10426	61	13	91
10427	61	13	105
10428	61	13	151
10429	61	13	145
10430	61	13	15
10431	61	13	108
10432	61	13	40
10433	73	13	122
10434	73	13	161
10435	73	13	110
10436	73	13	93
10437	73	13	48
10438	77	13	113
10439	77	13	113
10440	77	13	78
10441	77	13	89
10442	77	13	34
10443	77	13	112
10444	77	13	112
10445	77	13	36
10446	14	13	23
10447	14	13	156
10448	14	13	156
10449	14	13	78
10450	14	13	125
10451	14	13	31
10452	14	13	155
10453	14	13	110
10454	14	13	15
10455	14	13	109
10456	1	13	23
10457	1	13	23
10458	1	13	76
10459	1	13	125
10460	1	13	88
10461	1	13	161
10462	1	13	45
10463	1	13	91
10464	1	13	105
10465	1	13	105
